ISBN,Book-Title,Book-Author,Publisher,Year-Of-Publication,Image-URL-L
1555835120,Jerome,William Taylor,Alyson Publications,1999.0,http://images.amazon.com/images/P/1555835120.01.LZZZZZZZ.jpg
0451458427,Revelation,Carol Berg,Roc,2001.0,http://images.amazon.com/images/P/0451458427.01.LZZZZZZZ.jpg
0425158551,Death Wore a Smart Little Outfit,Orland Outland,Berkley Publishing Group,1997.0,http://images.amazon.com/images/P/0425158551.01.LZZZZZZZ.jpg
0060959479,All About Love: New Visions,bell hooks,Perennial,2001.0,http://images.amazon.com/images/P/0060959479.01.LZZZZZZZ.jpg
0312076355,The Mostly Unfabulous Social Life of Ethan Green,Eric Orner,St. Martin's Griffin,1992.0,http://images.amazon.com/images/P/0312076355.01.LZZZZZZZ.jpg
0809246465,"Haunted England: Royal Spirits, Castle Ghosts, Phantom Coaches, and Whailing Ghouls",Terence Whitaker,McGraw-Hill/Contemporary,1987.0,http://images.amazon.com/images/P/0809246465.01.LZZZZZZZ.jpg
0968727204,Tyler's Cape,Darren Greer,Algonquin Press,2001.0,http://images.amazon.com/images/P/0968727204.01.LZZZZZZZ.jpg
0385065914,"The Book of Weird: Being a Most Desirable Lexicon of the Fantastical, Wherein Kings and Dragons, Trolls and Vampires, to Say Nothing of Elves and Gn",Barbara Ninde Byfield,Main Street Books,1994.0,http://images.amazon.com/images/P/0385065914.01.LZZZZZZZ.jpg
0882404024,To the Top of Denali: Climbing Adventures on North America's Highest Peak,Bill Sherwonit,Alaska Northwest Books,1990.0,http://images.amazon.com/images/P/0882404024.01.LZZZZZZZ.jpg
1883620074,Death to Dust: What Happens to Dead Bodies,Kenneth V. Iserson,Galen Press,1994.0,http://images.amazon.com/images/P/1883620074.01.LZZZZZZZ.jpg
1891855247,Hasty Hearts,Ken Anderson,Starbooks,2001.0,http://images.amazon.com/images/P/1891855247.01.LZZZZZZZ.jpg
0070657599,Bare Bones: Conversations on Terror With Stephen King,Stephen King,McGraw-Hill,1988.0,http://images.amazon.com/images/P/0070657599.01.LZZZZZZZ.jpg
087923816X,A Warning to the Curious: Ghost Stories,M.R. James,David R. Godine Publisher,1995.0,http://images.amazon.com/images/P/087923816X.01.LZZZZZZZ.jpg
031209924X,To Hatred Turned: A True Story of Love and Death in Texas,Ken Englade,St Martins Pr,1993.0,http://images.amazon.com/images/P/031209924X.01.LZZZZZZZ.jpg
0316138169,"Jim, Who Ran Away from His Nurse, and Was Eaten by a Lion: A Cautionary Tale",Hilaire Belloc,Little Brown and Company,1987.0,http://images.amazon.com/images/P/0316138169.01.LZZZZZZZ.jpg
0689801734,The Boggart,Susan Cooper,Aladdin,1995.0,http://images.amazon.com/images/P/0689801734.01.LZZZZZZZ.jpg
0373261454,Skylark : A Lark Dodge Mystery,Sheila Simonson,Worldwide Library,1994.0,http://images.amazon.com/images/P/0373261454.01.LZZZZZZZ.jpg
1555834329,Somewhere in the Night: Eight Gay Tales of the Supernatural,Jeffrey N. McMahan,Alyson Books,1997.0,http://images.amazon.com/images/P/1555834329.01.LZZZZZZZ.jpg
0897330625,Victorian Lady Travellers,Dorothy Middleton,Academy Chicago Pub,1982.0,http://images.amazon.com/images/P/0897330625.01.LZZZZZZZ.jpg
0930044495,The price of salt,Claire Morgan,Naiad Press,1984.0,http://images.amazon.com/images/P/0930044495.01.LZZZZZZZ.jpg
0688177921,Fooling With Words: A Celebration of Poets and Their Craft,Bill D. Moyers,Perennial,2000.0,http://images.amazon.com/images/P/0688177921.01.LZZZZZZZ.jpg
0140860436,The Age of Innocence (Twentieth Century Classics S.),Edith Wharton,Penguin Audiobooks,1996.0,http://images.amazon.com/images/P/0140860436.01.LZZZZZZZ.jpg
0195030699,Destinations: Essays from Rolling Stone (Galaxy Books),Jan Morris,Oxford University Press,1982.0,http://images.amazon.com/images/P/0195030699.01.LZZZZZZZ.jpg
0786709804,The Collected Ghost Stories of E. F. Benson,Richard Dalby,Carroll &amp; Graf Publishers,2002.0,http://images.amazon.com/images/P/0786709804.01.LZZZZZZZ.jpg
0440197767,Who Fears the Devil,Manly Wade Wellman,Dell Publishing,1980.0,http://images.amazon.com/images/P/0440197767.01.LZZZZZZZ.jpg
1582340455,Cave in the Snow: A Western Woman's Quest for Enlightenment,Vicki MacKenzie,Bloomsbury Publishing PLC,1999.0,http://images.amazon.com/images/P/1582340455.01.LZZZZZZZ.jpg
1564025276,A Field Full of Horses (Read and Wonder),Peter Hansard,Candlewick Pr,1995.0,http://images.amazon.com/images/P/1564025276.01.LZZZZZZZ.jpg
0805061479,A Prayer for the Dying,Stewart O'Nan,Henry Holt &amp; Company,1999.0,http://images.amazon.com/images/P/0805061479.01.LZZZZZZZ.jpg
1560234709,Death Trick: A Murder Mystery,Richard Stevenson,Harrington Park Press,2003.0,http://images.amazon.com/images/P/1560234709.01.LZZZZZZZ.jpg
1555835848,Gaywyck,Vincent Virga,Alyson Books,2000.0,http://images.amazon.com/images/P/1555835848.01.LZZZZZZZ.jpg
0141184221,The Rainbow (Penguin Modern Classics),D.H. Lawrence,Penguin Books Ltd,2000.0,http://images.amazon.com/images/P/0141184221.01.LZZZZZZZ.jpg
0879235543,Hard-boiled: Three tough cases for the private eye with smarts,Robert DiChiara,D.R. Godine,1985.0,http://images.amazon.com/images/P/0879235543.01.LZZZZZZZ.jpg
0312156596,Social Disease,Paul Rudnick,St. Martin's Press,1997.0,http://images.amazon.com/images/P/0312156596.01.LZZZZZZZ.jpg
0688117058,The Headless Horseman Rides Tonight: More Poems to Trouble Your Sleep,Jack Prelutsky,HarperTrophy,1992.0,http://images.amazon.com/images/P/0688117058.01.LZZZZZZZ.jpg
0743458214,Unicorn and Dragon,Lynn Abbey,I Books,2003.0,http://images.amazon.com/images/P/0743458214.01.LZZZZZZZ.jpg
0312180780,"Dead Girls, Dead Boys, Dead Things: Dead Boys ; Dead Things",Richard Calder,St. Martin's Press,1998.0,http://images.amazon.com/images/P/0312180780.01.LZZZZZZZ.jpg
1562791117,Leaping Man Hill,Carol Emshwiller,Mercury House,1999.0,http://images.amazon.com/images/P/1562791117.01.LZZZZZZZ.jpg
0312782152,The TV Theme Song Sing-Along Songbook,John Javna,St. Martin's Press,1984.0,http://images.amazon.com/images/P/0312782152.01.LZZZZZZZ.jpg
0446605514,The Still,David Feintuch,Warner Books,1998.0,http://images.amazon.com/images/P/0446605514.01.LZZZZZZZ.jpg
0345420020,Dead Man's Broth (Culinary Mysteries (Paperback)),Tim Hemlin,Ballantine Books,1999.0,http://images.amazon.com/images/P/0345420020.01.LZZZZZZZ.jpg
003049186X,"A Tad Overweight, but Violet Eyes to Die for (A Doonesbury book)",G.B. Trudeau,Henry Holt &amp; Co,1980.0,http://images.amazon.com/images/P/003049186X.01.LZZZZZZZ.jpg
0312291914,The Man Who Understood Cats,Michael A. Dymmoch,St. Martin's Griffin,1993.0,http://images.amazon.com/images/P/0312291914.01.LZZZZZZZ.jpg
0156631407,Mrs. Miniver,Jan Struther,Harvest Books,1990.0,http://images.amazon.com/images/P/0156631407.01.LZZZZZZZ.jpg
0734405367,Asylum: Voices Behind the Razor Wire,Heather Tyler,Vanwell Publishing,2003.0,http://images.amazon.com/images/P/0734405367.01.LZZZZZZZ.jpg
0380775271,"Brother to Dragons, Companion to Owls",Jane Lindskold,Harper Mass Market Paperbacks (Mm),1994.0,http://images.amazon.com/images/P/0380775271.01.LZZZZZZZ.jpg
0451146492,Phoenix Island,Charlotte Paul,New Amer Library (Mm),1987.0,http://images.amazon.com/images/P/0451146492.01.LZZZZZZZ.jpg
1862074909,A History of Bombing,Sven Lindqvist,Granta Books,2002.0,http://images.amazon.com/images/P/1862074909.01.LZZZZZZZ.jpg
0553265652,Over the Moon,Elissa Haden Guest,Starfire,1987.0,http://images.amazon.com/images/P/0553265652.01.LZZZZZZZ.jpg
0590321552,Blind Sunday,Jessica Evans,Scholastic,1981.0,http://images.amazon.com/images/P/0590321552.01.LZZZZZZZ.jpg
0380701405,If I Should Die,M.R. Henderson,Avon Books,1986.0,http://images.amazon.com/images/P/0380701405.01.LZZZZZZZ.jpg
0553235176,Jade Tiger,Craig Thomas,Bantam Books,1983.0,http://images.amazon.com/images/P/0553235176.01.LZZZZZZZ.jpg
0916766446,The Human Aura: How to Activate and Energize Your Aura and Chakras,Kuthumi,Summit Beacon Intl,1997.0,http://images.amazon.com/images/P/0916766446.01.LZZZZZZZ.jpg
0553239236,Torpedo,Harry Homewood,Bantam Books,1984.0,http://images.amazon.com/images/P/0553239236.01.LZZZZZZZ.jpg
0446921793,Tender Torment,Alicia Meadowes,"Warner Books, Incorporated",1980.0,http://images.amazon.com/images/P/0446921793.01.LZZZZZZZ.jpg
0300093098,"The Ukrainians: Unexpected Nation, Second edition",Andrew Wilson,Yale University Press,2002.0,http://images.amazon.com/images/P/0300093098.01.LZZZZZZZ.jpg
0553246453,Meditations in Green,Stephen Wright,Bantam Books,1984.0,http://images.amazon.com/images/P/0553246453.01.LZZZZZZZ.jpg
1582431256,The Lost Glass Plates of Wilfred Eng,Thomas Orton,Counterpoint Press,2000.0,http://images.amazon.com/images/P/1582431256.01.LZZZZZZZ.jpg
0373614357,Death'S Head (Super Bolan #35) (Don Pendleton's Mack Bolan),Don Pendleton,Gold Eagle,1994.0,http://images.amazon.com/images/P/0373614357.01.LZZZZZZZ.jpg
0330320459,I Never Promised You a Rose Garden,Hannah Green,Pan Macmillan,1991.0,http://images.amazon.com/images/P/0330320459.01.LZZZZZZZ.jpg
0441775276,Sonya,Dora Landey,Berkley Pub Group (Mm),1984.0,http://images.amazon.com/images/P/0441775276.01.LZZZZZZZ.jpg
0440202582,Island of Dangerous Dreams (Laurel Leaf Books),Joan Lowery Nixon,Dell Publishing Company,1989.0,http://images.amazon.com/images/P/0440202582.01.LZZZZZZZ.jpg
0821745514,Sea Star,Pamela Jekel,Zebra Books,1994.0,http://images.amazon.com/images/P/0821745514.01.LZZZZZZZ.jpg
0373613326,"Fair Game (Phoenix Force, No 32)",Gar Wilson,Gold Eagle,1987.0,http://images.amazon.com/images/P/0373613326.01.LZZZZZZZ.jpg
0821711369,Rebel Rapture,Anne Gaynor,Kensington Pub Corp (Mm),1983.0,http://images.amazon.com/images/P/0821711369.01.LZZZZZZZ.jpg
0373260490,Motive On Record,Dell Shannon,Worldwide Library,1990.0,http://images.amazon.com/images/P/0373260490.01.LZZZZZZZ.jpg
0380759888,Rogue Agent (Rogue Agent),Jack Drake,Harper Mass Market Paperbacks (Mm),1991.0,http://images.amazon.com/images/P/0380759888.01.LZZZZZZZ.jpg
0385180489,Soldier No More,Anthony Price,Doubleday Books,1982.0,http://images.amazon.com/images/P/0385180489.01.LZZZZZZZ.jpg
0440976456,Saturday Night,Marjorie Holmes,Bantam Doubleday Dell Publishing Group,1983.0,http://images.amazon.com/images/P/0440976456.01.LZZZZZZZ.jpg
0553272314,"World War 1 Flying Ace (Time Machine, No 24)",Richard Mueller,Starfire,1988.0,http://images.amazon.com/images/P/0553272314.01.LZZZZZZZ.jpg
0060390719,Hidden History : Exploring Our Secret Past,Daniel J. Boorstin,Harpercollins,1987.0,http://images.amazon.com/images/P/0060390719.01.LZZZZZZZ.jpg
0843945397,"Christmas Spirit: Bah, Humbug!/Christmas Present/Blue Christmas",Greenwood. Leigh,Banner of Truth,1998.0,http://images.amazon.com/images/P/0843945397.01.LZZZZZZZ.jpg
1843092689,Cook's Companion (The Ultimate Cooking Course and Kitchen Encyclopedia),Carole Clements,Hermes House,2001.0,http://images.amazon.com/images/P/1843092689.01.LZZZZZZZ.jpg
0939266164,Gestalt Therapy Verbatim,Frederick S. Perls,Gestalt Journal Press,1992.0,http://images.amazon.com/images/P/0939266164.01.LZZZZZZZ.jpg
0062516701,"The Best Spiritual Writing 2000 (Best Spiritual Writing, 2000)",Philip Zaleski,HarperSanFrancisco,2000.0,http://images.amazon.com/images/P/0062516701.01.LZZZZZZZ.jpg
0446515388,Angel of Darkness,Dennis McDougal,Replica Books,1991.0,http://images.amazon.com/images/P/0446515388.01.LZZZZZZZ.jpg
0373286759,"Black Hawk (Harlequin Historical, No 675)",Lynda Trent,Harlequin,1991.0,http://images.amazon.com/images/P/0373286759.01.LZZZZZZZ.jpg
0312970110,A Bitter Feast,S. J. Rozan,St. Martin's Press,1999.0,http://images.amazon.com/images/P/0312970110.01.LZZZZZZZ.jpg
0345309707,Women of Eden,Marilyn Harris,Ballantine Books,1981.0,http://images.amazon.com/images/P/0345309707.01.LZZZZZZZ.jpg
0590972189,Book of Enchantments,Patricia C. Wrede,Point Fantasy,1998.0,http://images.amazon.com/images/P/0590972189.01.LZZZZZZZ.jpg
0553583034,The Big Thaw,Donald Harstad,Bantam Books,2001.0,http://images.amazon.com/images/P/0553583034.01.LZZZZZZZ.jpg
0425109283,The Dark on the Other Side,Barbara Michaels,Berkley Publishing Group,1997.0,http://images.amazon.com/images/P/0425109283.01.LZZZZZZZ.jpg
0373217420,Protecting Peggy (Continuities Plus),Maggie Price,Harlequin,2003.0,http://images.amazon.com/images/P/0373217420.01.LZZZZZZZ.jpg
0373076320,"Love In The First Degree (Romantic Traditions) (Silhouette Intimate Moments, No 632)",Patricia Coughlin,Silhouette,1995.0,http://images.amazon.com/images/P/0373076320.01.LZZZZZZZ.jpg
0451157265,Fatal Attraction: A Novel,H. B. Gilmour,New Amer Library (Mm),1988.0,http://images.amazon.com/images/P/0451157265.01.LZZZZZZZ.jpg
0373226713,"Physical Evidence  (Colby Agency) (Harlequin Intrigue, No. 671)",Debra Webb,Harlequin,2002.0,http://images.amazon.com/images/P/0373226713.01.LZZZZZZZ.jpg
0590604104,"Jessi's Secret Language (Baby-Sitters Club, 16)",Ann M. Martin,Scholastic,1996.0,http://images.amazon.com/images/P/0590604104.01.LZZZZZZZ.jpg
0671032739,MARK MCGWIRE: A BIOGRAPHY,Jonathan Hall,Simon Spotlight Entertainment,1998.0,http://images.amazon.com/images/P/0671032739.01.LZZZZZZZ.jpg
0679781285,The Sibling Society,Robert W. Bly,Vintage Books USA,1997.0,http://images.amazon.com/images/P/0679781285.01.LZZZZZZZ.jpg
0842373403,The Tryst (Grace Livingston Hill #40),Grace Livingston Hill,Tyndale House Publishers,1997.0,http://images.amazon.com/images/P/0842373403.01.LZZZZZZZ.jpg
0872201589,Theaetetus,Plato,Hackett Publishing Company,1992.0,http://images.amazon.com/images/P/0872201589.01.LZZZZZZZ.jpg
0760303487,Behind the Scenes of Nascar Racing (Enthusiast Color Series),William M. Burt,Motorbooks International Publishers &amp; Wholesa,1997.0,http://images.amazon.com/images/P/0760303487.01.LZZZZZZZ.jpg
0020195508,ESSENTIAL C.S. LEWIS,C.S. Lewis,Scribner Paper Fiction,1988.0,http://images.amazon.com/images/P/0020195508.01.LZZZZZZZ.jpg
0786842571,"Flik's Perfect Gift: First Reader, Level 2 (A Bug's Life)",Judy Katschke,Disney Press,1998.0,http://images.amazon.com/images/P/0786842571.01.LZZZZZZZ.jpg
087477618X,Meeting the Shadow: The Hidden Power of the Dark Side of Human Nature (New Consciousness Reader),Connie Zweig,Jeremy P. Tarcher,1991.0,http://images.amazon.com/images/P/087477618X.01.LZZZZZZZ.jpg
0816725470,Adventures of Tom Sawyer (Watermill Classic),Mark Twain,Troll Communications,1991.0,http://images.amazon.com/images/P/0816725470.01.LZZZZZZZ.jpg
0028610873,The Complete Idiot's Guide to a Healthy Relationship,Judith Kuriansky,Alpha Books,1997.0,http://images.amazon.com/images/P/0028610873.01.LZZZZZZZ.jpg
0140350020,Heidi (Puffin Classics),Johanna Spyri,Puffin Books,1983.0,http://images.amazon.com/images/P/0140350020.01.LZZZZZZZ.jpg
0967044421,Don't Vaccinate Before You Educate,Mayer Eisenstein,CMI Press,2002.0,http://images.amazon.com/images/P/0967044421.01.LZZZZZZZ.jpg
0140196102,"Simple Loving: A Path to Deeper, More Sustainable Relationships",Janet Luhrs,Penguin Books,2000.0,http://images.amazon.com/images/P/0140196102.01.LZZZZZZZ.jpg
1570620784,Art Is a Way of Knowing,Pat B. Allen,Shambhala Publications,1995.0,http://images.amazon.com/images/P/1570620784.01.LZZZZZZZ.jpg
0590439251,"Kate the Winner! (Sleepover Friends, No 34)",Susan Saunders,Scholastic Paperbacks (Mm),1991.0,http://images.amazon.com/images/P/0590439251.01.LZZZZZZZ.jpg
0671662740,"MISMEASURE OF WOMAN: WHY WOMEN ARE NOT THE BETTER SEX,INFERIOR OR OPPOSITE SEX",Carol Tavris,Simon &amp; Schuster,1992.0,http://images.amazon.com/images/P/0671662740.01.LZZZZZZZ.jpg
0394731832,Making Things Grow (Indoors),Thalassa Cruso,Random House Trade Paperbacks,1976.0,http://images.amazon.com/images/P/0394731832.01.LZZZZZZZ.jpg
067166882X,Loving a Younger Man,Victoria Houston,Pocket Books,1991.0,http://images.amazon.com/images/P/067166882X.01.LZZZZZZZ.jpg
0811828956,The Celtic Book of Living and Dying,Juliette Wood,Chronicle Books,2000.0,http://images.amazon.com/images/P/0811828956.01.LZZZZZZZ.jpg
0553266586,A Grand Passion,Mary Mackey,Bantam Books,1989.0,http://images.amazon.com/images/P/0553266586.01.LZZZZZZZ.jpg
1566196175,Illustrated Tao Te Ching,Lao Tzu,Dorset House Publishing Co Inc,0.0,http://images.amazon.com/images/P/1566196175.01.LZZZZZZZ.jpg
055313938X,Saved! the Story of the Andrea Doria,William Hoffer,Bantam Books (Mm),1980.0,http://images.amazon.com/images/P/055313938X.01.LZZZZZZZ.jpg
0840211783,Plants are like people,Jerry Baker,Nash Pub,1972.0,http://images.amazon.com/images/P/0840211783.01.LZZZZZZZ.jpg
0374304726,Bad apple,Larry Bograd,"Farrar, Straus, Giroux",1982.0,http://images.amazon.com/images/P/0374304726.01.LZZZZZZZ.jpg
0802112455,The Art and Craft of Papier Mache,Juliet Bawden,Pub Group West,1990.0,http://images.amazon.com/images/P/0802112455.01.LZZZZZZZ.jpg
081614687X,Feather on the Moon (G. K. Hall (Large Print)),Phyllis A. Whitney,G. K. Hall &amp; Company,1989.0,http://images.amazon.com/images/P/081614687X.01.LZZZZZZZ.jpg
0809132230,How to Be an Adult: A Handbook on Psychological and Spiritual Integration,David Richo,Paulist Press,1991.0,http://images.amazon.com/images/P/0809132230.01.LZZZZZZZ.jpg
0312169469,"Music, in a Foreign Language",Andrew Crumey,Picador USA,1997.0,http://images.amazon.com/images/P/0312169469.01.LZZZZZZZ.jpg
0060666749,My Favorite Prayers,Norman Vincent Peale,Harpercollins,1993.0,http://images.amazon.com/images/P/0060666749.01.LZZZZZZZ.jpg
0312263546,The Long Rain,Peter Gadol,Picador USA,2000.0,http://images.amazon.com/images/P/0312263546.01.LZZZZZZZ.jpg
0802842372,When True Simplicity Is Gained: Finding Spiritual Clarity in a Complex World,Martin E. Marty,Wm. B. Eerdmans Publishing Company,1998.0,http://images.amazon.com/images/P/0802842372.01.LZZZZZZZ.jpg
088064267X,The Hunt for the Engineer: How Israeli Agents Tracked the Hamas Master Bomber,Samuel M. Katz,Fromm Intl,2001.0,http://images.amazon.com/images/P/088064267X.01.LZZZZZZZ.jpg
0878577882,"Outdoor Furniture (Engler, Nick. Build-It-Better-Yourself Woodworking Projects.)",Nick Engler,St Martins Pr,1988.0,http://images.amazon.com/images/P/0878577882.01.LZZZZZZZ.jpg
067168244X,DEDICATED TO THAT BOY I LOVE : DEDICATED TO THAT BOY I LOVE,Linda Lewis,Simon Pulse,1990.0,http://images.amazon.com/images/P/067168244X.01.LZZZZZZZ.jpg
0440120454,The Doctor's Quick Weight Loss Diet,Irwin Maxwell Stillman,Dell Publishing Company,1986.0,http://images.amazon.com/images/P/0440120454.01.LZZZZZZZ.jpg
0449128393,Kill Zone,Loren D. Estleman,Fawcett Books,1986.0,http://images.amazon.com/images/P/0449128393.01.LZZZZZZZ.jpg
0821755625,Hot on His Trail (Precious Gem Romance),Kim Shreffler,Kensington Publishing Corporation,1996.0,http://images.amazon.com/images/P/0821755625.01.LZZZZZZZ.jpg
1878702785,To Love a Cowboy,Laura Phillips,Meteor Publishing Corporation,1992.0,http://images.amazon.com/images/P/1878702785.01.LZZZZZZZ.jpg
1565970381,Lies and shadows: Pam Hart (Kismet),Pam Hart,Meteor Publishing Corp,1993.0,http://images.amazon.com/images/P/1565970381.01.LZZZZZZZ.jpg
0571203493,Ratcatcher (Faber and Faber Screenplays),Lynne Ramsay,Faber &amp; Faber,2000.0,http://images.amazon.com/images/P/0571203493.01.LZZZZZZZ.jpg
0871132605,Kill the Poor,Joel Rose,Pub Group West,1988.0,http://images.amazon.com/images/P/0871132605.01.LZZZZZZZ.jpg
0312267517,If I Told You Once,Judy Budnitz,Picador USA,2000.0,http://images.amazon.com/images/P/0312267517.01.LZZZZZZZ.jpg
0440126770,The Founding,Cynthia Harrod-Eagles,Dell Publishing Company,1982.0,http://images.amazon.com/images/P/0440126770.01.LZZZZZZZ.jpg
1565970160,Heartsong,Judi Lind,Meteor Publishing Corporation,1992.0,http://images.amazon.com/images/P/1565970160.01.LZZZZZZZ.jpg
